ts_code,trade_date,year_month,open,close,high,low,vol,amount,first_day,last_day,monthly_return
600054.SH,20190701,201907,9.42,9.28,9.96,9.1,531029.6500000001,505452.95900000003,20190701,20190731,-0.0010764262648008671
600054.SH,20190801,201908,9.23,9.14,9.42,8.66,347068.54,314925.912,20190801,20190830,-0.015086206896551602
600054.SH,20190901,201909,9.13,9.02,9.75,9.01,746878.96,706048.1839999999,20190902,20190930,-0.013129102844639085
600054.SH,20191001,201910,9.01,8.98,9.11,8.83,281036.02,251774.688,20191008,20191031,-0.0044345898004433115
600054.SH,20191101,201911,9.0,8.95,9.17,8.8,304480.20000000007,272931.736,20191101,20191129,-0.0033407572383075124
600054.SH,20191201,201912,8.99,9.17,9.29,8.81,507080.24000000005,461233.18700000003,20191202,20191231,0.024581005586592264
600054.SH,20200101,202001,9.2,8.7,9.39,8.65,559473.1699999999,512158.15,20200102,20200123,-0.05125408942202847
600054.SH,20200201,202002,7.83,8.17,8.71,7.08,1259230.7500000002,1029067.8460000001,20200203,20200228,-0.060919540229884994
600054.SH,20200301,202003,8.19,8.39,8.89,7.87,1404645.4599999997,1180498.5100000002,20200302,20200331,0.02692778457772338
600054.SH,20200401,202004,8.33,8.49,9.2,7.89,1489359.25,1290869.9260000002,20200401,20200430,0.011918951132300348
600054.SH,20200501,202005,8.31,8.28,8.33,8.01,553938.1100000001,452969.70199999993,20200506,20200529,-0.024734982332155542
600054.SH,20200601,202006,8.3,8.13,8.53,8.06,661202.53,546557.056,20200601,20200630,-0.018115942028985366
600054.SH,20200701,202007,8.15,8.84,9.83,8.11,2392883.51,2152832.2789999996,20200701,20200731,0.08733087330873301
600054.SH,20200801,202008,8.9,9.14,9.39,8.84,1302936.8900000001,1188849.4449999998,20200803,20200831,0.03393665158371051
600054.SH,20200901,202009,9.19,9.04,10.06,8.85,1886696.4600000002,1773743.0459999999,20200901,20200930,-0.010940919037199293
600054.SH,20201001,202010,9.06,8.2,9.13,8.18,518613.23000000004,451395.32000000007,20201009,20201030,-0.09292035398230092
600054.SH,20201101,202011,8.14,8.69,8.84,8.1,530501.79,454511.22299999994,20201102,20201130,0.05975609756097566
600054.SH,20201201,202012,8.69,8.98,9.09,8.31,649489.3999999999,567396.8910000001,20201201,20201231,0.0333716915995399
600054.SH,20210101,202101,8.98,9.48,9.66,8.35,848618.6499999998,763154.5140000001,20210104,20210129,0.055679287305122394
600054.SH,20210201,202102,9.47,10.61,11.0,8.98,1360615.2,1374968.197,20210201,20210226,0.11919831223628674
600054.SH,20210301,202103,10.56,10.74,11.96,10.11,2300303.73,2573443.56,20210301,20210331,0.01225259189443939
600054.SH,20210401,202104,10.74,10.95,11.95,10.24,1590773.2899999998,1742228.22,20210401,20210430,0.019553072625698276
600054.SH,20210501,202105,10.73,9.64,10.77,9.26,775691.6,749091.194,20210506,20210531,-0.11963470319634695
600054.SH,20210601,202106,9.6,9.84,10.13,9.57,513028.44000000006,502413.373,20210601,20210630,0.020746887966804906
600054.SH,20210701,202107,9.86,8.27,9.88,8.16,546963.92,499780.559,20210701,20210730,-0.15955284552845528
600054.SH,20210801,202108,8.13,9.66,9.72,7.95,625943.85,558581.582,20210802,20210831,0.16807738814993956
600054.SH,20210901,202109,9.72,9.14,10.67,8.95,960518.22,921219.01,20210901,20210930,-0.053830227743271175
600054.SH,20211001,202110,9.21,8.87,9.88,8.68,513499.95999999996,483194.65300000005,20211008,20211029,-0.029540481400437746
600054.SH,20211101,202111,8.8,9.03,9.64,8.5,590720.44,539020.829,20211101,20211130,0.018038331454340417
600054.SH,20211201,202112,9.04,9.77,9.86,8.9,462702.91000000003,432338.02499999997,20211201,20211231,0.08194905869324476
600054.SH,20220101,202201,9.76,10.64,10.72,9.55,1624307.38,1655092.4930000002,20220104,20220128,0.08904810644831129
600054.SH,20220201,202202,10.39,10.38,12.66,9.98,2439330.4299999997,2695606.169,20220207,20220228,-0.024436090225563922
600054.SH,20220301,202203,10.31,11.27,11.67,9.41,2514381.7,2705438.1429999997,20220301,20220331,0.08574181117533697
600054.SH,20220401,202204,11.2,10.02,12.06,8.83,2850790.7500000005,3100892.09,20220401,20220429,-0.11091393078970724
600054.SH,20220501,202205,9.81,10.64,10.67,8.99,1440477.05,1416331.685,20220505,20220531,0.0618762475049901
600054.SH,20220601,202206,10.65,12.28,12.51,9.96,2327048.16,2552733.249,20220601,20220630,0.15413533834586457
600054.SH,20220701,202207,11.8,10.48,11.85,10.33,1756521.83,1903290.1080000002,20220701,20220729,-0.14657980456026054
600054.SH,20220801,202208,10.45,10.66,10.75,9.74,1065267.51,1081018.358,20220801,20220831,0.01717557251908386
600054.SH,20220901,202209,10.67,9.94,11.12,9.9,1215266.87,1292776.689,20220901,20220930,-0.06754221388367732
600054.SH,20221001,202210,9.9,10.33,10.5,9.37,683334.88,674508.769,20221010,20221031,0.039235412474849074
600054.SH,20221101,202211,10.25,12.31,12.43,10.12,2065564.8200000003,2361934.5539999995,20221101,20221130,0.19167473378509192
600054.SH,20221201,202212,12.6,12.74,13.18,11.97,3002427.0100000002,3770799.846,20221201,20221230,0.034930950446791176
