ts_code,trade_date,year_month,open,close,high,low,vol,amount,first_day,last_day,monthly_return
600854.SH,20201101,202011,3.91,4.01,4.14,3.87,913589.15,369494.04299999995,20201102,20201130,0.03350515463917514
600854.SH,20201201,202012,4.01,3.78,4.16,3.5,869249.8500000001,337444.13399999996,20201201,20201231,-0.05735660847880297
600854.SH,20210101,202101,3.8,3.16,3.83,3.12,642683.3099999999,224520.024,20210104,20210129,-0.16402116402116396
600854.SH,20210201,202102,3.16,3.37,3.5,2.96,465042.12000000005,149246.42799999999,20210201,20210226,0.06645569620253156
600854.SH,20210301,202103,3.39,3.46,3.6,3.32,614599.77,213090.43,20210301,20210331,0.026706231454005858
600854.SH,20210401,202104,3.45,3.5,3.8,3.37,723929.34,258187.351,20210401,20210430,0.011560693641618602
600854.SH,20210501,202105,3.5,3.59,3.66,3.48,443001.7199999999,157868.623,20210506,20210531,0.02571428571428558
600854.SH,20210601,202106,3.6,3.49,3.67,3.43,490399.16,175128.34600000002,20210601,20210630,-0.02785515320334253
600854.SH,20210701,202107,3.5,3.3,3.57,3.24,460837.21,158601.67899999997,20210701,20210730,-0.05444126074498579
600854.SH,20210801,202108,3.29,3.54,3.62,3.24,661738.2599999999,231455.859,20210802,20210831,0.07272727272727275
600854.SH,20210901,202109,3.54,3.4,3.8,3.36,888147.79,320910.718,20210901,20210930,-0.039548022598870136
600854.SH,20211001,202110,3.41,3.28,3.51,3.17,395982.51,134023.83500000002,20211008,20211029,-0.03529411764705881
600854.SH,20211101,202111,3.43,5.58,5.96,3.38,4638796.01,2174631.1,20211101,20211130,0.7012195121951221
600854.SH,20211201,202112,5.62,6.16,8.48,5.44,13197187.98,9467868.091,20211201,20211231,0.10394265232974909
600854.SH,20220101,202201,6.18,4.97,6.29,4.85,3225996.3000000003,1812883.908,20220104,20220128,-0.19318181818181823
600854.SH,20220201,202202,5.05,5.1,5.46,4.88,2643982.75,1355758.674,20220207,20220228,0.026156941649899457
600854.SH,20220301,202203,5.13,4.99,5.42,4.38,2513180.0,1242718.019,20220301,20220331,-0.021568627450980316
600854.SH,20220401,202204,5.0,6.83,7.14,4.78,6120103.1,3562818.557,20220401,20220429,0.3687374749498997
600854.SH,20220501,202205,6.64,5.87,7.21,5.6,8306196.220000001,5331469.6219999995,20220505,20220531,-0.14055636896046853
600854.SH,20220601,202206,5.81,5.71,6.73,5.2,5254007.68,3109580.0579999997,20220601,20220630,-0.027257240204429323
600854.SH,20220701,202207,5.77,5.99,6.65,5.42,5592620.13,3391102.0080000004,20220701,20220729,0.049036777583187474
600854.SH,20220801,202208,5.95,5.3,6.07,5.28,3009911.97,1674380.3820000002,20220801,20220831,-0.11519198664440744
600854.SH,20220901,202209,5.29,4.71,5.48,4.66,1324241.0799999998,681254.1550000001,20220901,20220930,-0.11132075471698111
600854.SH,20221001,202210,4.72,4.44,4.92,4.35,877659.21,410524.933,20221010,20221031,-0.057324840764331086
600854.SH,20221101,202211,4.46,4.86,4.95,4.38,1298656.8600000003,613668.472,20221101,20221130,0.09459459459459452
600854.SH,20221201,202212,4.89,4.54,5.01,4.46,946285.7600000001,457273.095,20221201,20221230,-0.06584362139917699
