ts_code,trade_date,year_month,open,close,high,low,vol,amount,first_day,last_day,monthly_return
002154.SZ,20110601,201106,13.12,13.4,13.73,12.02,401841.57,522605.47659999994,20110601,20110630,0.030769230769230882
002154.SZ,20110701,201107,13.4,14.58,15.1,13.05,787357.4299999999,1107180.6930000002,20110701,20110729,0.08805970149253728
002154.SZ,20110801,201108,14.47,14.8,16.0,13.6,889893.0099999999,1330431.5661999998,20110801,20110831,0.015089163237311354
002154.SZ,20110901,201109,14.76,13.21,14.91,13.11,204266.12,284519.071,20110901,20110930,-0.10743243243243239
002154.SZ,20111001,201110,13.43,14.43,14.7,12.84,254762.31,348456.73219999997,20111010,20111031,0.09235427706283117
002154.SZ,20111101,201111,14.47,14.08,15.05,13.1,357056.38,499418.0609999999,20111101,20111130,-0.024255024255024238
002154.SZ,20111201,201112,14.4,11.84,14.49,10.9,391618.38,477773.701,20111201,20111230,-0.15909090909090906
002154.SZ,20120101,201201,11.84,11.04,11.97,9.82,316267.98000000004,344337.4416,20120104,20120131,-0.06756756756756765
002154.SZ,20120201,201202,11.1,12.6,13.06,10.95,424510.79,509197.2259999999,20120201,20120229,0.14130434782608692
002154.SZ,20120301,201203,12.6,12.4,14.04,12.05,438109.8600000001,572158.2642000001,20120301,20120330,-0.015873015873015817
002154.SZ,20120401,201204,12.23,12.68,13.0,11.95,457662.99,568726.7453999999,20120405,20120427,0.022580645161290214
002154.SZ,20120501,201205,12.89,12.8,13.31,11.81,417482.63,528117.9599,20120502,20120531,0.009463722397476504
002154.SZ,20120601,201206,12.85,13.63,14.25,12.0,553679.68,740757.9739000001,20120601,20120629,0.06484375000000009
002154.SZ,20120701,201207,13.63,12.7,14.58,12.36,472076.06,642396.0346,20120702,20120731,-0.06823184152604556
002154.SZ,20120801,201208,12.65,10.85,13.24,10.49,534567.42,640997.9926,20120801,20120831,-0.14566929133858264
002154.SZ,20120901,201209,10.84,10.47,11.99,10.07,599560.6000000001,661274.0924000002,20120903,20120928,-0.03502304147465429
002154.SZ,20121001,201210,10.5,10.45,11.45,10.37,468013.81,512956.61510000005,20121008,20121031,-0.0019102196752628364
002154.SZ,20121101,201211,10.47,7.98,10.78,7.65,687795.3099999999,626232.4254000001,20121101,20121130,-0.23636363636363622
002154.SZ,20121201,201212,7.84,9.98,9.98,7.05,1876164.88,1612370.0617,20121203,20121231,0.2506265664160401
002154.SZ,20130101,201301,9.97,9.3,10.34,8.88,1738652.8099999998,1659598.8934,20130104,20130131,-0.06813627254509014
002154.SZ,20130201,201302,9.26,9.3,10.43,8.93,1964681.8900000001,1900051.6990999999,20130201,20130228,0.0
002154.SZ,20130301,201303,9.22,8.03,9.29,7.88,2300528.37,1967307.789,20130301,20130329,-0.13655913978494638
002154.SZ,20130401,201304,8.05,6.88,8.23,6.87,1460503.1099999996,1110817.3084999998,20130401,20130426,-0.14321295143212942
